dataset,video_id,plot_path,gt_supportable_count,gt_uncertain_count,gt_unsupportable_count,final_pi_count,valley_cut_count,high_unmarked_peak_count,low_marked_segment_count
XD-Violence,v=m8EkFsaGPzU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0562_XD-Violence_v_m8EkFsaGPzU___1_label_B4-0-0.png,2,0,0,9,0,0,0
XD-Violence,v=nLAapCIlr-o__#00-07-22_00-08-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0563_XD-Violence_v_nLAapCIlr-o___00-07-22_00-08-19_label_B6-0-0.png,2,1,0,2,1,0,1
XD-Violence,v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0564_XD-Violence_v_nLAapCIlr-o___00-08-35_00-10-25_label_B6-0-0.png,4,2,0,3,0,0,3
XD-Violence,v=nLAapCIlr-o__#00-11-00_00-12-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0565_XD-Violence_v_nLAapCIlr-o___00-11-00_00-12-45_label_B6-0-0.png,2,5,0,3,0,0,1
XD-Violence,v=nLAapCIlr-o__#00-16-10_00-18-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0566_XD-Violence_v_nLAapCIlr-o___00-16-10_00-18-09_label_B6-0-0.png,5,1,0,3,1,0,5
XD-Violence,v=ntaXjnpusxM__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0567_XD-Violence_v_ntaXjnpusxM___1_label_G-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=oipd63DGadU__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0568_XD-Violence_v_oipd63DGadU___1_label_B1-0-0.png,1,1,0,1,0,0,1
XD-Violence,v=osjdmjNJUdg__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0569_XD-Violence_v_osjdmjNJUdg___1_label_B1-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=ovQ1VTJ_IUI__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0570_XD-Violence_v_ovQ1VTJ_IUI___1_label_B1-0-0.png,2,0,0,1,0,0,1
XD-Violence,v=p7kvQ4OpDgU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0571_XD-Violence_v_p7kvQ4OpDgU___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=pFamvR9CpYw__#00-00-00_00-06-36_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0572_XD-Violence_v_pFamvR9CpYw___00-00-00_00-06-36_label_B4-0-0.png,4,0,1,4,0,0,5
XD-Violence,v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0573_XD-Violence_v_pFamvR9CpYw___00-06-36_00-15-20_label_B4-0-0.png,3,0,1,7,0,0,1
XD-Violence,v=pHZ9gOfmY_k__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0574_XD-Violence_v_pHZ9gOfmY_k___1_label_B4-0-0.png,1,0,0,8,0,0,0
XD-Violence,v=pL2HjXvWuPc__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0575_XD-Violence_v_pL2HjXvWuPc___1_label_B1-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=pMtu7fOHdII__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0576_XD-Violence_v_pMtu7fOHdII___1_label_B1-0-0.png,1,0,0,3,1,0,2
XD-Violence,v=q_DhkdHGXos__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0577_XD-Violence_v_q_DhkdHGXos___1_label_B1-0-0.png,1,0,0,5,1,0,1
XD-Violence,v=qmsQ-obL1Z4__#00-03-26_00-04-04_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0578_XD-Violence_v_qmsQ-obL1Z4___00-03-26_00-04-04_label_B6-0-0.png,1,1,0,0,0,0,0
XD-Violence,v=qqsd-cZr01k__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0579_XD-Violence_v_qqsd-cZr01k___00-01-00_00-02-45_label_B6-0-0.png,2,5,1,2,0,0,4
XD-Violence,v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0580_XD-Violence_v_qqsd-cZr01k___00-06-10_00-07-19_label_B6-0-0.png,2,7,0,2,0,0,2
XD-Violence,v=qrKfaX1lCUM__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0581_XD-Violence_v_qrKfaX1lCUM___1_label_G-0-0.png,3,6,0,8,0,0,3
XD-Violence,v=qyTGi0N4OVg__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0582_XD-Violence_v_qyTGi0N4OVg___1_label_G-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=rAlZRFZTwxM__#00-03-13_00-07-08_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0583_XD-Violence_v_rAlZRFZTwxM___00-03-13_00-07-08_label_G-0-0.png,2,2,0,2,0,0,4
XD-Violence,v=rJz4NXm6vis__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0584_XD-Violence_v_rJz4NXm6vis___1_label_B4-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=rKpXqwE2rg8__#00-01-57_00-03-06_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0585_XD-Violence_v_rKpXqwE2rg8___00-01-57_00-03-06_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=rXWOpZ7W2fA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0586_XD-Violence_v_rXWOpZ7W2fA___1_label_B1-0-0.png,3,0,0,2,0,0,1
XD-Violence,v=sE-DC2trBkI__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0587_XD-Violence_v_sE-DC2trBkI___00-01-00_00-02-45_label_B6-0-0.png,3,2,1,4,0,0,2
XD-Violence,v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0588_XD-Violence_v_sE-DC2trBkI___00-03-00_00-04-09_label_B6-0-0.png,4,0,0,2,0,0,2
XD-Violence,v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0589_XD-Violence_v_sE-DC2trBkI___00-09-00_00-10-05_label_B6-0-0.png,4,1,0,2,0,0,1
XD-Violence,v=sbEHU4GskX4__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0590_XD-Violence_v_sbEHU4GskX4___1_label_B1-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=tP19WuyY3IY__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0591_XD-Violence_v_tP19WuyY3IY___00-00-00_00-00-51_label_B6-0-0.png,2,0,1,2,0,0,3
XD-Violence,v=tP19WuyY3IY__#00-06-10_00-07-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0592_XD-Violence_v_tP19WuyY3IY___00-06-10_00-07-51_label_B6-0-0.png,1,1,0,1,0,0,1
XD-Violence,v=tT-SrQC6Ddw__#00-04-00_00-05-15_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0593_XD-Violence_v_tT-SrQC6Ddw___00-04-00_00-05-15_label_B6-0-0.png,1,1,1,0,0,0,0
XD-Violence,v=tivXK3PGByk__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0594_XD-Violence_v_tivXK3PGByk___1_label_B1-0-0.png,2,0,0,3,1,0,2
XD-Violence,v=tv0rI-5ycBU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0595_XD-Violence_v_tv0rI-5ycBU___1_label_B4-0-0.png,2,0,0,2,0,0,1
XD-Violence,v=u0Tnw01PNxc__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0596_XD-Violence_v_u0Tnw01PNxc___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=u5SF4SlqNDQ__#00-00-00_00-01-00_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0597_XD-Violence_v_u5SF4SlqNDQ___00-00-00_00-01-00_label_G-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=u5SF4SlqNDQ__#00-02-39_00-03-41_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0598_XD-Violence_v_u5SF4SlqNDQ___00-02-39_00-03-41_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=uBXprlsmd18__#00-03-00_00-04-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0599_XD-Violence_v_uBXprlsmd18___00-03-00_00-04-09_label_B6-0-0.png,0,3,0,3,0,0,0
XD-Violence,v=uBXprlsmd18__#00-06-10_00-07-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0600_XD-Violence_v_uBXprlsmd18___00-06-10_00-07-19_label_B6-0-0.png,3,0,0,2,0,0,4
XD-Violence,v=uQY15O3LKI0__#1_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0601_XD-Violence_v_uQY15O3LKI0___1_label_B6-0-0.png,10,6,1,6,0,0,0
XD-Violence,v=uprb6aBzymw__#00-03-03_00-05-13_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0602_XD-Violence_v_uprb6aBzymw___00-03-03_00-05-13_label_B4-0-0.png,3,0,0,1,0,0,0
XD-Violence,v=utQ5AvXtNLA__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0603_XD-Violence_v_utQ5AvXtNLA___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=v-Plzx73K68__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0604_XD-Violence_v_v-Plzx73K68___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=v_LxqgpRouM__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0605_XD-Violence_v_v_LxqgpRouM___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=vaSOMEIe1Bg__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0606_XD-Violence_v_vaSOMEIe1Bg___1_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=vhACO_m5pH0__#00-09-42_00-10-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0607_XD-Violence_v_vhACO_m5pH0___00-09-42_00-10-40_label_B6-0-0.png,2,2,0,2,0,0,5
XD-Violence,v=vhACO_m5pH0__#00-10-42_00-11-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0608_XD-Violence_v_vhACO_m5pH0___00-10-42_00-11-40_label_B6-0-0.png,0,1,2,1,1,0,0
XD-Violence,v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0609_XD-Violence_v_vhACO_m5pH0___00-14-42_00-15-40_label_B6-0-0.png,2,3,0,1,0,0,0
XD-Violence,v=vhACO_m5pH0__#00-17-42_00-18-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0610_XD-Violence_v_vhACO_m5pH0___00-17-42_00-18-40_label_B6-0-0.png,0,6,1,0,0,0,0
XD-Violence,v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0611_XD-Violence_v_vhACO_m5pH0___00-20-42_00-22-40_label_B6-0-0.png,2,6,4,2,0,0,4
XD-Violence,v=vv-MFJPi4Qs__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0612_XD-Violence_v_vv-MFJPi4Qs___1_label_G-0-0.png,0,1,0,2,0,0,0
XD-Violence,v=w16YmhAZ1_Y__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0613_XD-Violence_v_w16YmhAZ1_Y___1_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=w2NgAYJHnS0__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0614_XD-Violence_v_w2NgAYJHnS0___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=wG-2t0M8CPc__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0615_XD-Violence_v_wG-2t0M8CPc___1_label_B1-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=wPkBaI6vOv0__#00-00-00_00-01-00_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0616_XD-Violence_v_wPkBaI6vOv0___00-00-00_00-01-00_label_G-0-0.png,3,1,0,2,0,0,1
XD-Violence,v=wVey5JDRf_g__#00-00-00_00-01-20_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0617_XD-Violence_v_wVey5JDRf_g___00-00-00_00-01-20_label_B6-0-0.png,7,0,1,4,0,0,2
XD-Violence,v=wVey5JDRf_g__#00-01-30_00-02-41_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0618_XD-Violence_v_wVey5JDRf_g___00-01-30_00-02-41_label_B6-0-0.png,4,2,1,3,0,0,1
XD-Violence,v=wVey5JDRf_g__#00-04-09_00-05-06_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0619_XD-Violence_v_wVey5JDRf_g___00-04-09_00-05-06_label_B6-0-0.png,3,4,0,1,0,0,0
XD-Violence,v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0620_XD-Violence_v_waIS8TaJxts___00-00-00_00-00-51_label_B6-0-0.png,3,0,0,2,2,0,0
XD-Violence,v=waIS8TaJxts__#00-01-30_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0621_XD-Violence_v_waIS8TaJxts___00-01-30_00-02-45_label_B6-0-0.png,1,1,0,2,0,0,5
XD-Violence,v=waIS8TaJxts__#00-05-50_00-06-20_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0622_XD-Violence_v_waIS8TaJxts___00-05-50_00-06-20_label_B6-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=waIS8TaJxts__#00-07-40_00-08-50_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0623_XD-Violence_v_waIS8TaJxts___00-07-40_00-08-50_label_B6-0-0.png,1,2,0,1,0,0,3
XD-Violence,v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0624_XD-Violence_v_waIS8TaJxts___00-09-00_00-10-45_label_B6-0-0.png,3,1,0,2,0,0,5
XD-Violence,v=wnd3IYH7x1o__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0625_XD-Violence_v_wnd3IYH7x1o___1_label_G-0-0.png,2,0,0,1,0,0,2
XD-Violence,v=xbPWQKZspfU__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0626_XD-Violence_v_xbPWQKZspfU___1_label_B1-0-0.png,3,0,0,4,1,0,0
XD-Violence,v=xe4ee56aHSg__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0627_XD-Violence_v_xe4ee56aHSg___1_label_G-0-0.png,1,0,0,0,0,0,0
XD-Violence,v=y1z12D5bx7c__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0628_XD-Violence_v_y1z12D5bx7c___1_label_B4-0-0.png,1,0,0,6,0,0,0
XD-Violence,v=yDqThVpu1AM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0629_XD-Violence_v_yDqThVpu1AM___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=yrpZJ8Vr3aA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0630_XD-Violence_v_yrpZJ8Vr3aA___1_label_B1-0-0.png,2,0,0,1,0,0,1
XD-Violence,v=yvnj5VIDsNI__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0631_XD-Violence_v_yvnj5VIDsNI___1_label_B4-0-0.png,3,0,0,2,0,0,2
XD-Violence,v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0632_XD-Violence_v_yy-KIWDcBr4___00-08-35_00-10-25_label_B6-0-0.png,4,2,0,3,0,0,3
XD-Violence,v=yy-KIWDcBr4__#00-16-10_00-17-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0633_XD-Violence_v_yy-KIWDcBr4___00-16-10_00-17-19_label_B6-0-0.png,3,2,1,2,0,0,4
XD-Violence,v=zI0q5UDP47g__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0634_XD-Violence_v_zI0q5UDP47g___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=zQbnQBCTSiA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0635_XD-Violence_v_zQbnQBCTSiA___1_label_B1-0-0.png,5,0,0,4,0,0,2
XD-Violence,v=zoIn2hOrUIM__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0636_XD-Violence_v_zoIn2hOrUIM___00-01-00_00-02-45_label_B6-0-0.png,3,3,0,2,0,0,3
XD-Violence,v=zoIn2hOrUIM__#00-06-10_00-07-19_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0637_XD-Violence_v_zoIn2hOrUIM___00-06-10_00-07-19_label_B6-0-0.png,0,4,1,1,0,0,3
XD-Violence,wangted.2008__#0-22-55_0-23-40_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0638_XD-Violence_wangted.2008___0-22-55_0-23-40_label_B2-0-0.png,1,1,0,1,0,0,0
XD-Violence,wangted.2008__#0-45-25_0-47-01_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0639_XD-Violence_wangted.2008___0-45-25_0-47-01_label_B1-0-0.png,1,0,0,1,0,0,0
XD-Violence,wangted.2008__#0-48-30_0-49-00_label_B2-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0640_XD-Violence_wangted.2008___0-48-30_0-49-00_label_B2-0-0.png,1,0,0,1,0,0,2
